98,동두천,2020-06-13 19:00,27.5,49
98,동두천,2020-06-13 20:00,26.8,45
98,동두천,2020-06-13 21:00,25.8,49
98,동두천,2020-06-13 22:00,26,51
98,동두천,2020-06-13 23:00,25.3,53
98,동두천,2020-06-14 0:00,25.2,53
98,동두천,2020-06-14 1:00,24.7,59
98,동두천,2020-06-14 2:00,23.8,68
98,동두천,2020-06-14 3:00,20,95
98,동두천,2020-06-14 4:00,20,96
98,동두천,2020-06-14 5:00,19.8,95
98,동두천,2020-06-14 6:00,20.4,93
98,동두천,2020-06-14 7:00,21.1,91
98,동두천,2020-06-14 8:00,22.1,91
98,동두천,2020-06-14 9:00,22.2,88
98,동두천,2020-06-14 10:00,23.6,84
98,동두천,2020-06-14 11:00,25.5,75
98,동두천,2020-06-14 12:00,27.1,61
98,동두천,2020-06-14 13:00,28.5,56
98,동두천,2020-06-14 14:00,29,57
98,동두천,2020-06-14 15:00,29.2,57
98,동두천,2020-06-14 16:00,28.7,55
98,동두천,2020-06-14 17:00,28.1,58
98,동두천,2020-06-14 18:00,27.1,65
98,동두천,2020-06-14 19:00,25.1,69
98,동두천,2020-06-14 20:00,22.9,79
98,동두천,2020-06-14 21:00,21.7,84
98,동두천,2020-06-14 22:00,20.9,86
98,동두천,2020-06-14 23:00,20.3,89
98,동두천,2020-06-15 0:00,19.2,92
98,동두천,2020-06-15 1:00,19,92
98,동두천,2020-06-15 2:00,18.2,93
98,동두천,2020-06-15 3:00,17.7,94
98,동두천,2020-06-15 4:00,17.1,95
98,동두천,2020-06-15 5:00,16.7,96
98,동두천,2020-06-15 6:00,17.2,95
98,동두천,2020-06-15 7:00,19.1,92
98,동두천,2020-06-15 8:00,20.8,85
98,동두천,2020-06-15 9:00,22.2,76
98,동두천,2020-06-15 10:00,24.1,68
98,동두천,2020-06-15 11:00,26.7,62
98,동두천,2020-06-15 12:00,28,49
98,동두천,2020-06-15 13:00,29,43
98,동두천,2020-06-15 14:00,28,43
98,동두천,2020-06-15 15:00,28.7,38
98,동두천,2020-06-15 16:00,27.1,39
98,동두천,2020-06-15 17:00,25.9,38
98,동두천,2020-06-15 18:00,25.7,39
98,동두천,2020-06-15 19:00,23.9,44
98,동두천,2020-06-15 20:00,22.2,55
98,동두천,2020-06-15 21:00,21.4,60
98,동두천,2020-06-15 22:00,20.8,67
98,동두천,2020-06-15 23:00,19.7,74
98,동두천,2020-06-16 0:00,19.1,84
98,동두천,2020-06-16 1:00,18,88
98,동두천,2020-06-16 2:00,18.1,91
98,동두천,2020-06-16 3:00,18.8,89
98,동두천,2020-06-16 4:00,19,89
98,동두천,2020-06-16 5:00,18.6,89
98,동두천,2020-06-16 6:00,18.9,90
98,동두천,2020-06-16 7:00,19.9,85
98,동두천,2020-06-16 8:00,21,81
98,동두천,2020-06-16 9:00,22.9,73
98,동두천,2020-06-16 10:00,23.9,66
98,동두천,2020-06-16 11:00,24.8,61
98,동두천,2020-06-16 12:00,26.4,57
98,동두천,2020-06-16 13:00,27.9,55
98,동두천,2020-06-16 14:00,28.3,51
98,동두천,2020-06-16 15:00,29.1,41
98,동두천,2020-06-16 16:00,29.3,43
98,동두천,2020-06-16 17:00,28.8,44
98,동두천,2020-06-16 18:00,27.7,47
98,동두천,2020-06-16 19:00,26.6,50
98,동두천,2020-06-16 20:00,24.4,71
98,동두천,2020-06-16 21:00,23.8,74
98,동두천,2020-06-16 22:00,23.1,78
98,동두천,2020-06-16 23:00,21.8,84
98,동두천,2020-06-17 0:00,20.6,89
99,파주,2020-06-11 1:00,20.9,99
99,파주,2020-06-11 2:00,20.7,99
99,파주,2020-06-11 3:00,20.7,100
99,파주,2020-06-11 4:00,20.7,100
99,파주,2020-06-11 5:00,20.7,99
99,파주,2020-06-11 6:00,20.7,99
99,파주,2020-06-11 7:00,21.5,97
99,파주,2020-06-11 8:00,22.6,91
99,파주,2020-06-11 9:00,24.5,83
99,파주,2020-06-11 10:00,26,75
99,파주,2020-06-11 11:00,27.2,69
99,파주,2020-06-11 12:00,28.3,63
99,파주,2020-06-11 13:00,28.6,53
99,파주,2020-06-11 14:00,30.5,55
99,파주,2020-06-11 15:00,30.8,60
99,파주,2020-06-11 16:00,30.5,53
99,파주,2020-06-11 17:00,30.5,48
99,파주,2020-06-11 18:00,29.6,48
99,파주,2020-06-11 19:00,28.1,56
99,파주,2020-06-11 20:00,26.3,71
99,파주,2020-06-11 21:00,24.5,77
99,파주,2020-06-11 22:00,23.7,83
99,파주,2020-06-11 23:00,22.8,88
99,파주,2020-06-12 0:00,21.3,93
99,파주,2020-06-12 1:00,21.3,94
99,파주,2020-06-12 2:00,20,97
99,파주,2020-06-12 3:00,19.2,98
99,파주,2020-06-12 4:00,18.6,99
99,파주,2020-06-12 5:00,18.7,100
99,파주,2020-06-12 6:00,18.7,100
99,파주,2020-06-12 7:00,19.7,100
99,파주,2020-06-12 8:00,21.5,94
99,파주,2020-06-12 9:00,23,86
99,파주,2020-06-12 10:00,25,78
99,파주,2020-06-12 11:00,24.9,80
99,파주,2020-06-12 12:00,25,76
99,파주,2020-06-12 13:00,25.7,75
99,파주,2020-06-12 14:00,25.8,68
99,파주,2020-06-12 15:00,26.2,67
99,파주,2020-06-12 16:00,26.9,62
99,파주,2020-06-12 17:00,26.8,54
99,파주,2020-06-12 18:00,26.1,68
99,파주,2020-06-12 19:00,24.3,72
99,파주,2020-06-12 20:00,22.7,80
99,파주,2020-06-12 21:00,22,87
99,파주,2020-06-12 22:00,21.2,89
99,파주,2020-06-12 23:00,20.2,95
99,파주,2020-06-13 0:00,19.3,97
99,파주,2020-06-13 1:00,18.2,98
99,파주,2020-06-13 2:00,18.5,99
99,파주,2020-06-13 3:00,17.8,99
99,파주,2020-06-13 4:00,17.6,99
99,파주,2020-06-13 5:00,16.7,99
99,파주,2020-06-13 6:00,16.6,100
99,파주,2020-06-13 7:00,17.4,100
99,파주,2020-06-13 8:00,19.1,100
99,파주,2020-06-13 9:00,22.5,83
99,파주,2020-06-13 10:00,26.2,62
99,파주,2020-06-13 11:00,27.8,48
99,파주,2020-06-13 12:00,28.6,32
99,파주,2020-06-13 13:00,30.4,33
99,파주,2020-06-13 14:00,30.8,32
99,파주,2020-06-13 15:00,31.8,33
99,파주,2020-06-13 16:00,31.8,33
99,파주,2020-06-13 17:00,30.7,40
99,파주,2020-06-13 18:00,28.5,45
99,파주,2020-06-13 19:00,26.7,51
99,파주,2020-06-13 20:00,24.8,59
99,파주,2020-06-13 21:00,23.8,63
99,파주,2020-06-13 22:00,24.2,66
99,파주,2020-06-13 23:00,24,72
99,파주,2020-06-14 0:00,23.5,74
99,파주,2020-06-14 1:00,23.2,71
99,파주,2020-06-14 2:00,23.6,69
99,파주,2020-06-14 3:00,22.6,83
99,파주,2020-06-14 4:00,22.3,83
99,파주,2020-06-14 5:00,21.8,88
99,파주,2020-06-14 6:00,21.7,89
99,파주,2020-06-14 7:00,22.2,79
99,파주,2020-06-14 8:00,22.6,75
99,파주,2020-06-14 9:00,23,73
99,파주,2020-06-14 10:00,24.3,75
99,파주,2020-06-14 11:00,26.3,63
99,파주,2020-06-14 12:00,27.8,55
99,파주,2020-06-14 13:00,28.6,55
99,파주,2020-06-14 14:00,28.5,52
99,파주,2020-06-14 15:00,28.7,53
99,파주,2020-06-14 16:00,28.2,56
99,파주,2020-06-14 17:00,28.1,62
99,파주,2020-06-14 18:00,26.5,63
99,파주,2020-06-14 19:00,24.5,71
99,파주,2020-06-14 20:00,22.1,82
99,파주,2020-06-14 21:00,21.2,84
99,파주,2020-06-14 22:00,20,88
99,파주,2020-06-14 23:00,19.7,90
99,파주,2020-06-15 0:00,18.7,93
99,파주,2020-06-15 1:00,18.2,93
99,파주,2020-06-15 2:00,17.4,96
99,파주,2020-06-15 3:00,17.8,95
99,파주,2020-06-15 4:00,17.1,97
99,파주,2020-06-15 5:00,16.8,97
99,파주,2020-06-15 6:00,18,95
99,파주,2020-06-15 7:00,19.3,90
99,파주,2020-06-15 8:00,21.2,82
99,파주,2020-06-15 9:00,22.1,75
99,파주,2020-06-15 10:00,24.3,70
99,파주,2020-06-15 11:00,26.3,61
99,파주,2020-06-15 12:00,26.8,58
99,파주,2020-06-15 13:00,27.2,53
99,파주,2020-06-15 14:00,27.8,48
99,파주,2020-06-15 15:00,27,47
99,파주,2020-06-15 16:00,26.9,38
99,파주,2020-06-15 17:00,25.9,43
99,파주,2020-06-15 18:00,25.1,47
99,파주,2020-06-15 19:00,23.2,56
99,파주,2020-06-15 20:00,21.7,66
99,파주,2020-06-15 21:00,20.3,75
99,파주,2020-06-15 22:00,19.5,83
99,파주,2020-06-15 23:00,19.7,88
99,파주,2020-06-16 0:00,20,89
99,파주,2020-06-16 1:00,20,88
99,파주,2020-06-16 2:00,20,87
99,파주,2020-06-16 3:00,19.7,87
99,파주,2020-06-16 4:00,19.1,88
99,파주,2020-06-16 5:00,18.7,91
99,파주,2020-06-16 6:00,18.5,94
99,파주,2020-06-16 7:00,20.2,86
99,파주,2020-06-16 8:00,21.1,81
99,파주,2020-06-16 9:00,21.9,73
99,파주,2020-06-16 10:00,22.7,71
99,파주,2020-06-16 11:00,24.3,63
99,파주,2020-06-16 12:00,25.6,62
99,파주,2020-06-16 13:00,26.8,55
99,파주,2020-06-16 14:00,27.2,52
99,파주,2020-06-16 15:00,28.1,50
99,파주,2020-06-16 16:00,28.4,49
99,파주,2020-06-16 17:00,28.1,48
99,파주,2020-06-16 18:00,26.5,63
99,파주,2020-06-16 19:00,24.8,70
99,파주,2020-06-16 20:00,23.3,76
99,파주,2020-06-16 21:00,22.1,83
99,파주,2020-06-16 22:00,20.7,87
99,파주,2020-06-16 23:00,19.8,91
99,파주,2020-06-17 0:00,19.2,96
102,백령도,2020-06-11 1:00,18.4,100
102,백령도,2020-06-11 2:00,18.5,100
102,백령도,2020-06-11 3:00,18.7,100
102,백령도,2020-06-11 4:00,18.8,100
102,백령도,2020-06-11 5:00,18.7,100
102,백령도,2020-06-11 6:00,18.6,100
102,백령도,2020-06-11 7:00,18.9,100
102,백령도,2020-06-11 8:00,19.6,100
102,백령도,2020-06-11 9:00,21.5,99
102,백령도,2020-06-11 10:00,22.4,90
102,백령도,2020-06-11 11:00,22.9,89
102,백령도,2020-06-11 12:00,21.7,91
102,백령도,2020-06-11 13:00,20.9,92
102,백령도,2020-06-11 14:00,19.4,92
102,백령도,2020-06-11 15:00,18.2,95
102,백령도,2020-06-11 16:00,18.4,94
102,백령도,2020-06-11 17:00,16.1,98
102,백령도,2020-06-11 18:00,15.6,100
102,백령도,2020-06-11 19:00,15.2,100
102,백령도,2020-06-11 20:00,15.1,100
102,백령도,2020-06-11 21:00,14.7,100
102,백령도,2020-06-11 22:00,14.8,100
102,백령도,2020-06-11 23:00,15.7,100
102,백령도,2020-06-12 0:00,16.1,100
102,백령도,2020-06-12 1:00,15.9,100
102,백령도,2020-06-12 2:00,15.5,100
102,백령도,2020-06-12 3:00,15.2,100
102,백령도,2020-06-12 4:00,15.3,100
102,백령도,2020-06-12 5:00,14.4,100
102,백령도,2020-06-12 6:00,14.4,100
102,백령도,2020-06-12 7:00,15,100
102,백령도,2020-06-12 8:00,15.9,100
102,백령도,2020-06-12 9:00,22.5,100
102,백령도,2020-06-12 10:00,20,86
102,백령도,2020-06-12 11:00,20.9,84
102,백령도,2020-06-12 12:00,18.3,84
102,백령도,2020-06-12 13:00,21.2,82
102,백령도,2020-06-12 14:00,20.2,85
102,백령도,2020-06-12 15:00,21.3,83
102,백령도,2020-06-12 16:00,19.6,86
102,백령도,2020-06-12 17:00,21.1,82
102,백령도,2020-06-12 18:00,19.1,87
102,백령도,2020-06-12 19:00,18.5,95
102,백령도,2020-06-12 20:00,16.1,97
102,백령도,2020-06-12 21:00,15.5,100
102,백령도,2020-06-12 22:00,14.6,100
102,백령도,2020-06-12 23:00,14.6,100
102,백령도,2020-06-13 0:00,14.3,100
102,백령도,2020-06-13 1:00,13.7,100
102,백령도,2020-06-13 2:00,12.7,100
102,백령도,2020-06-13 3:00,12.3,100
102,백령도,2020-06-13 4:00,13,100
102,백령도,2020-06-13 5:00,12.9,100
102,백령도,2020-06-13 6:00,12.9,100
102,백령도,2020-06-13 7:00,15.1,100
102,백령도,2020-06-13 8:00,18.5,98
102,백령도,2020-06-13 9:00,21.1,80
102,백령도,2020-06-13 10:00,22,77
102,백령도,2020-06-13 11:00,23.3,74
102,백령도,2020-06-13 12:00,22.7,75
102,백령도,2020-06-13 13:00,24,69
102,백령도,2020-06-13 14:00,23.8,64
102,백령도,2020-06-13 15:00,23.8,59
102,백령도,2020-06-13 16:00,21.9,68
102,백령도,2020-06-13 17:00,18.5,85
102,백령도,2020-06-13 18:00,17.2,89
102,백령도,2020-06-13 19:00,19,83
102,백령도,2020-06-13 20:00,19,76
102,백령도,2020-06-13 21:00,19.6,70
102,백령도,2020-06-13 22:00,20,64
102,백령도,2020-06-13 23:00,19.9,47
102,백령도,2020-06-14 0:00,20.2,45
102,백령도,2020-06-14 1:00,20.8,48
102,백령도,2020-06-14 2:00,18.5,71
102,백령도,2020-06-14 3:00,18.9,75
102,백령도,2020-06-14 4:00,17.8,80
102,백령도,2020-06-14 5:00,18,76
102,백령도,2020-06-14 6:00,18.1,79
102,백령도,2020-06-14 7:00,18,79
102,백령도,2020-06-14 8:00,20.1,75
102,백령도,2020-06-14 9:00,21.1,78
102,백령도,2020-06-14 10:00,22,81
102,백령도,2020-06-14 11:00,22.7,82
102,백령도,2020-06-14 12:00,22.4,84
102,백령도,2020-06-14 13:00,22.2,85
102,백령도,2020-06-14 14:00,23,80
102,백령도,2020-06-14 15:00,21.6,85
102,백령도,2020-06-14 16:00,22,82
102,백령도,2020-06-14 17:00,21.7,76
102,백령도,2020-06-14 18:00,22.4,68
102,백령도,2020-06-14 19:00,20.7,80
102,백령도,2020-06-14 20:00,20.7,75
102,백령도,2020-06-14 21:00,20.2,75
102,백령도,2020-06-14 22:00,20.8,69
102,백령도,2020-06-14 23:00,20.7,72
102,백령도,2020-06-15 0:00,20.6,72
102,백령도,2020-06-15 1:00,20,77
102,백령도,2020-06-15 2:00,20.2,73
102,백령도,2020-06-15 3:00,20.7,65
102,백령도,2020-06-15 4:00,20.6,63
102,백령도,2020-06-15 5:00,20.8,61
102,백령도,2020-06-15 6:00,20.4,68
102,백령도,2020-06-15 7:00,21.8,57
102,백령도,2020-06-15 8:00,23.1,51
102,백령도,2020-06-15 9:00,24.5,45
102,백령도,2020-06-15 10:00,26.1,35
102,백령도,2020-06-15 11:00,26.2,37
102,백령도,2020-06-15 12:00,25.2,50
102,백령도,2020-06-15 13:00,25.1,55
102,백령도,2020-06-15 14:00,25.5,50
102,백령도,2020-06-15 15:00,25.1,51
102,백령도,2020-06-15 16:00,24,57
102,백령도,2020-06-15 17:00,23.6,65
102,백령도,2020-06-15 18:00,23.6,58
102,백령도,2020-06-15 19:00,22.8,65
102,백령도,2020-06-15 20:00,21.6,72
102,백령도,2020-06-15 21:00,19.9,84
102,백령도,2020-06-15 22:00,19.7,87
102,백령도,2020-06-15 23:00,19.1,92
102,백령도,2020-06-16 0:00,18.7,91
102,백령도,2020-06-16 1:00,19.1,77
102,백령도,2020-06-16 2:00,18.6,80
102,백령도,2020-06-16 3:00,18.4,83
102,백령도,2020-06-16 4:00,17.8,80
102,백령도,2020-06-16 5:00,17.6,76
102,백령도,2020-06-16 6:00,17.6,79
102,백령도,2020-06-16 7:00,19.1,73
102,백령도,2020-06-16 8:00,20,73
102,백령도,2020-06-16 9:00,21.8,65
102,백령도,2020-06-16 10:00,22.7,58
102,백령도,2020-06-16 11:00,23.8,52
102,백령도,2020-06-16 12:00,23.2,60
102,백령도,2020-06-16 13:00,22.4,60
102,백령도,2020-06-16 14:00,24.3,52
102,백령도,2020-06-16 15:00,21.4,63
102,백령도,2020-06-16 16:00,23.8,49
102,백령도,2020-06-16 17:00,22.6,50
102,백령도,2020-06-16 18:00,21.2,56
102,백령도,2020-06-16 19:00,19.6,67
102,백령도,2020-06-16 20:00,19.2,67
102,백령도,2020-06-16 21:00,18,75
102,백령도,2020-06-16 22:00,18,76
102,백령도,2020-06-16 23:00,17.4,82
102,백령도,2020-06-17 0:00,16.8,84
108,서울,2020-06-11 1:00,22.4,91
108,서울,2020-06-11 2:00,22.1,90
108,서울,2020-06-11 3:00,22.2,90
108,서울,2020-06-11 4:00,22.1,90
108,서울,2020-06-11 5:00,21.8,89
108,서울,2020-06-11 6:00,21.9,88
108,서울,2020-06-11 7:00,22.4,87
108,서울,2020-06-11 8:00,23.2,83
108,서울,2020-06-11 9:00,24.2,80
108,서울,2020-06-11 10:00,25.9,72
108,서울,2020-06-11 11:00,27.2,66
108,서울,2020-06-11 12:00,28.2,61
108,서울,2020-06-11 13:00,29.2,57
108,서울,2020-06-11 14:00,30.2,52
108,서울,2020-06-11 15:00,31.2,44
108,서울,2020-06-11 16:00,31.3,44
108,서울,2020-06-11 17:00,31.4,44
108,서울,2020-06-11 18:00,30.5,45
108,서울,2020-06-11 19:00,29.1,49
108,서울,2020-06-11 20:00,27.7,63
108,서울,2020-06-11 21:00,26,65
108,서울,2020-06-11 22:00,25.1,70
108,서울,2020-06-11 23:00,24.6,72
108,서울,2020-06-12 0:00,24.3,73
108,서울,2020-06-12 1:00,23.7,75
108,서울,2020-06-12 2:00,23.3,76
108,서울,2020-06-12 3:00,22.7,80
108,서울,2020-06-12 4:00,22.1,82
108,서울,2020-06-12 5:00,21.7,83
108,서울,2020-06-12 6:00,21.7,83
108,서울,2020-06-12 7:00,22.2,82
108,서울,2020-06-12 8:00,23.5,79
108,서울,2020-06-12 9:00,25.1,71
108,서울,2020-06-12 10:00,26,67
108,서울,2020-06-12 11:00,26.5,56
108,서울,2020-06-12 12:00,26.8,62
108,서울,2020-06-12 13:00,27.3,51
108,서울,2020-06-12 14:00,27.4,50
108,서울,2020-06-12 15:00,27.1,58
108,서울,2020-06-12 16:00,27.4,50
108,서울,2020-06-12 17:00,27,52
108,서울,2020-06-12 18:00,26.8,55
108,서울,2020-06-12 19:00,26.3,58
108,서울,2020-06-12 20:00,25.6,63
108,서울,2020-06-12 21:00,24.6,69
108,서울,2020-06-12 22:00,24.1,71
108,서울,2020-06-12 23:00,23.5,72
108,서울,2020-06-13 0:00,23,71
108,서울,2020-06-13 1:00,22.5,72
108,서울,2020-06-13 2:00,22.4,67
108,서울,2020-06-13 3:00,21.7,69
108,서울,2020-06-13 4:00,21.4,72
108,서울,2020-06-13 5:00,21,76
108,서울,2020-06-13 6:00,20.7,77
108,서울,2020-06-13 7:00,21.5,76
108,서울,2020-06-13 8:00,23.7,68
108,서울,2020-06-13 9:00,25.6,59
108,서울,2020-06-13 10:00,27.5,44
108,서울,2020-06-13 11:00,29.1,34
108,서울,2020-06-13 12:00,30.7,34
108,서울,2020-06-13 13:00,31.9,29
108,서울,2020-06-13 14:00,32.7,29
108,서울,2020-06-13 15:00,33.1,33
108,서울,2020-06-13 16:00,33,38
108,서울,2020-06-13 17:00,32,42
108,서울,2020-06-13 18:00,30.7,46
108,서울,2020-06-13 19:00,29.7,51
108,서울,2020-06-13 20:00,28.1,50
108,서울,2020-06-13 21:00,27.2,45
108,서울,2020-06-13 22:00,26.5,46
108,서울,2020-06-13 23:00,26,52
108,서울,2020-06-14 0:00,25.6,59
108,서울,2020-06-14 1:00,25.1,68
108,서울,2020-06-14 2:00,23.8,73
108,서울,2020-06-14 3:00,22.6,87
108,서울,2020-06-14 4:00,22.1,89
108,서울,2020-06-14 5:00,22.2,89
108,서울,2020-06-14 6:00,22.1,88
108,서울,2020-06-14 7:00,22.4,84
108,서울,2020-06-14 8:00,22.7,79
108,서울,2020-06-14 9:00,23.2,76
108,서울,2020-06-14 10:00,23.4,70
108,서울,2020-06-14 11:00,24.3,67
108,서울,2020-06-14 12:00,26.4,52
108,서울,2020-06-14 13:00,27.9,43
108,서울,2020-06-14 14:00,28.2,45
108,서울,2020-06-14 15:00,28.5,48
108,서울,2020-06-14 16:00,28.6,48
108,서울,2020-06-14 17:00,28.5,53
108,서울,2020-06-14 18:00,26.9,59
108,서울,2020-06-14 19:00,24.9,66
108,서울,2020-06-14 20:00,23,72
108,서울,2020-06-14 21:00,22.2,74
108,서울,2020-06-14 22:00,21.4,76
108,서울,2020-06-14 23:00,20.8,78
108,서울,2020-06-15 0:00,20.1,81
108,서울,2020-06-15 1:00,19.7,82
108,서울,2020-06-15 2:00,19.3,82
108,서울,2020-06-15 3:00,19.1,84
108,서울,2020-06-15 4:00,18.8,84
108,서울,2020-06-15 5:00,18.3,85
108,서울,2020-06-15 6:00,18.2,85
108,서울,2020-06-15 7:00,19.1,83
108,서울,2020-06-15 8:00,20.2,78
108,서울,2020-06-15 9:00,21.9,72
108,서울,2020-06-15 10:00,23.6,65
108,서울,2020-06-15 11:00,25.5,56
108,서울,2020-06-15 12:00,26.5,55
108,서울,2020-06-15 13:00,27,48
108,서울,2020-06-15 14:00,27.7,39
108,서울,2020-06-15 15:00,28.6,35
108,서울,2020-06-15 16:00,27.3,34
108,서울,2020-06-15 17:00,26.8,33
108,서울,2020-06-15 18:00,26,37
108,서울,2020-06-15 19:00,24.4,46
108,서울,2020-06-15 20:00,23.5,47
108,서울,2020-06-15 21:00,22.6,52
108,서울,2020-06-15 22:00,21.4,69
108,서울,2020-06-15 23:00,21,78
108,서울,2020-06-16 0:00,21.1,78
108,서울,2020-06-16 1:00,20.8,78
108,서울,2020-06-16 2:00,20.5,78
108,서울,2020-06-16 3:00,20.1,79
108,서울,2020-06-16 4:00,20.1,79
108,서울,2020-06-16 5:00,20,78
108,서울,2020-06-16 6:00,20.1,79
108,서울,2020-06-16 7:00,20.4,77
108,서울,2020-06-16 8:00,21.1,73
108,서울,2020-06-16 9:00,22.4,69
108,서울,2020-06-16 10:00,23.4,63
108,서울,2020-06-16 11:00,25.4,55
108,서울,2020-06-16 12:00,27.2,50
108,서울,2020-06-16 13:00,28.5,47
108,서울,2020-06-16 14:00,29.5,43
108,서울,2020-06-16 15:00,30.4,39
108,서울,2020-06-16 16:00,30.4,39
108,서울,2020-06-16 17:00,29.6,49
108,서울,2020-06-16 18:00,28,53
108,서울,2020-06-16 19:00,26.8,56
108,서울,2020-06-16 20:00,25.9,57
108,서울,2020-06-16 21:00,24.9,63
108,서울,2020-06-16 22:00,23.9,67
108,서울,2020-06-16 23:00,22.8,68
108,서울,2020-06-17 0:00,22.2,72
112,인천,2020-06-11 1:00,22,95
112,인천,2020-06-11 2:00,21.9,95
112,인천,2020-06-11 3:00,21.7,95
112,인천,2020-06-11 4:00,21.6,95
112,인천,2020-06-11 5:00,21.6,94
112,인천,2020-06-11 6:00,21.6,94
112,인천,2020-06-11 7:00,22.4,87
112,인천,2020-06-11 8:00,23.4,78
112,인천,2020-06-11 9:00,24.6,73
112,인천,2020-06-11 10:00,26.1,64
112,인천,2020-06-11 11:00,26.2,69
112,인천,2020-06-11 12:00,26.8,63
112,인천,2020-06-11 13:00,27.6,59
112,인천,2020-06-11 14:00,28.7,58
112,인천,2020-06-11 15:00,28.6,59
112,인천,2020-06-11 16:00,28.7,57
112,인천,2020-06-11 17:00,28.7,56
112,인천,2020-06-11 18:00,27.7,63
112,인천,2020-06-11 19:00,25.5,68
112,인천,2020-06-11 20:00,23,81
112,인천,2020-06-11 21:00,21.8,83
112,인천,2020-06-11 22:00,21.6,82
112,인천,2020-06-11 23:00,21.5,83
112,인천,2020-06-12 0:00,21.4,83
112,인천,2020-06-12 1:00,20.9,86
112,인천,2020-06-12 2:00,20.5,88
112,인천,2020-06-12 3:00,20,91
112,인천,2020-06-12 4:00,19.7,92
112,인천,2020-06-12 5:00,19.8,91
112,인천,2020-06-12 6:00,20.2,89
112,인천,2020-06-12 7:00,21,82
112,인천,2020-06-12 8:00,21.8,83
112,인천,2020-06-12 9:00,21.7,83
112,인천,2020-06-12 10:00,21.2,84
112,인천,2020-06-12 11:00,21.4,81
112,인천,2020-06-12 12:00,22.3,77
112,인천,2020-06-12 13:00,23.4,73
112,인천,2020-06-12 14:00,23.5,71
112,인천,2020-06-12 15:00,23.4,76
112,인천,2020-06-12 16:00,23.7,72
112,인천,2020-06-12 17:00,23.6,73
112,인천,2020-06-12 18:00,23,74
112,인천,2020-06-12 19:00,22.4,75
112,인천,2020-06-12 20:00,21.5,78
112,인천,2020-06-12 21:00,21.3,75
112,인천,2020-06-12 22:00,20.9,79
112,인천,2020-06-12 23:00,20.6,81
112,인천,2020-06-13 0:00,20.5,85
112,인천,2020-06-13 1:00,20.5,81
112,인천,2020-06-13 2:00,20.5,86
112,인천,2020-06-13 3:00,20.1,90
112,인천,2020-06-13 4:00,19.9,92
112,인천,2020-06-13 5:00,19.8,93
